السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,الرياض,الخرج,الجامعة,محل,تجاري,23,0,0
2026,1,الرياض,الرياض,المونسية,فيلا,سكني,206,125200.58,371.52
2026,1,الرياض,الرياض,بدر,شقة,سكني,2837,20155.21,174.77
2026,1,الرياض,ابو ركب,ابو ركب,شقة,سكني,6,12000,86.91
2026,1,الرياض,الأرطاوية,الفيحاء,دور,سكني,1,15000,117
2026,1,الرياض,الرياض,الربيع,محل,تجاري,48,0,0
2026,1,الرياض,الرياض,المصانع,فيلا,سكني,1,30000,57.14
2026,1,الرياض,الدوادمي,الخالدية,دور,سكني,38,14668.96,55.23
2026,1,الرياض,الدوادمي,العليا,شقة,سكني,12,10754.54,67.27
2026,1,الرياض,عفيف,القادسية,شقة,سكني,28,11731.68,85.06
2026,1,الرياض,مروان,مروان,شقة,سكني,1,18000,60
2026,1,الرياض,وادي الدواسر,القيروان,محل,تجاري,3,0,0
2026,1,الرياض,الرياض,الأندلس,دوبلاكس,سكني,2,62500,178.57
2026,1,الرياض,المزاحمية,العليا,دور,سكني,8,19400,127.44
2026,1,الرياض,المزاحمية,الريف,استديو,سكني,2,20000,250
2026,1,الرياض,الدوادمي,الصناعية,شقة,سكني,2,7800,98
2026,1,الرياض,حوطه بنى تميم,الورود,محل,تجاري,5,0,0
2026,1,الرياض,الرياض,عليشة,استديو,سكني,4,20600,483.11
2026,1,الرياض,الرياض,العوالي,مكتب,تجاري,37,0,0
2026,1,الرياض,الرياض,الملك سلمان,معرض تجاري,تجاري,35,0,0
2026,1,الرياض,الدوادمي - البجادية,برزان,شقة,سكني,1,10000,100
2026,1,الرياض,الهياثم,العسيلة,شقة,سكني,20,14700,125.34
2026,1,الرياض,الرياض,الشرفية,محل,تجاري,53,0,0
2026,1,الرياض,الرياض,السليمانية/الدرعية,فيلا,سكني,35,316347.09,1283.53
2026,1,الرياض,الدلم,الخالدية,دور,سكني,6,18333.33,78.7
2026,1,الرياض,الرياض,المصيف,استديو,سكني,90,25357.03,497.29
2026,1,الرياض,حريملاء,حي ج7,شقة,سكني,5,13200,88.33
2026,1,الرياض,جفن,جفن,شقة,سكني,2,6000,50
2026,1,الرياض,الرياض,منفوحة الجديدة,محل,تجاري,336,0,0
2026,1,الرياض,الرياض,السويدي,محل,تجاري,368,0,0
2026,1,الرياض,الرياض,سدرة,مكتب,تجاري,45,0,0
2026,1,الرياض,شقراء,الجامعة,شقة,سكني,2,15750,85
2026,1,الرياض,الزلفي,السيح,دور,سكني,1,11000,91.66
2026,1,الرياض,الزلفي,الصديق,استديو,سكني,1,8000,160
2026,1,الرياض,الأفلاج,غصيبة,فيلا,سكني,1,18000,40
2026,1,الرياض,مزارع الوسيله,مزارع الوسيله,محل,تجاري,1,0,0
2026,1,الرياض,الرياض,خشم العان,معرض تجاري,تجاري,2,0,0
2026,1,الرياض,شقراء,النخيل,شقة,سكني,1,18000,60
2026,1,الرياض,الرياض,الغنامية,محل,تجاري,22,0,0
2026,1,الرياض,الرياض,الشفاء,محل,تجاري,393,0,0
2026,1,الرياض,الرياض,لبن,دوبلاكس,سكني,6,72250,196.39
2026,1,الرياض,الحفاير (بن العمياء)  والمجمعة,الحفاير (بن العمياء)  والمجمعة,شقة,سكني,1,16000,160
2026,1,الرياض,عفيف,الورود,شقة,سكني,8,14625,68.45
2026,1,الرياض,الرياض,منفوحة الجديدة,دور,سكني,148,20899.33,176.31
2026,1,الرياض,القويعية,الجزيرة,شقة,سكني,23,14333.33,97.39
2026,1,الرياض,القصب,النزهة,استديو,سكني,2,6500,57.91
2026,1,الرياض,المجمعة,الأمير نايف,دور,سكني,3,21666.66,106.67
2026,1,الرياض,الرياض,السليمانية/الدرعية,شقة,سكني,126,160352.14,1708.2
2026,1,الرياض,الرياض,العارض,فيلا,سكني,486,231850.94,785.57
2026,1,الرياض,المزاحمية,الغطغط,استديو,سكني,1,6000,100
2026,1,الرياض,الرياض,القيروان,شقة,سكني,1073,52948.77,422.89
2026,1,الرياض,القصب,النهضة,دور,سكني,1,10000,55.55
2026,1,الرياض,الغاط,الربيع,محل,تجاري,1,0,0
2026,1,الرياض,الرياض,المصانع,دور,سكني,9,23000,122.77
2026,1,الرياض,الرياض,الفيصلية,دور,سكني,6,27099.8,157.13
2026,1,الرياض,حوطه بنى تميم,السلام,استديو,سكني,6,9750,121.87
2026,1,الرياض,رماح,النزهة,شقة,سكني,4,18000,100.5
2026,1,الرياض,الرياض,الإزدهار,شقة,سكني,1116,41817.11,386.8
2026,1,الرياض,القويعية,الجزيرة,دور,سكني,20,12782.35,57.42
2026,1,الرياض,الجبيلة,هجرة بوضة,محل,تجاري,1,0,0
2026,1,الرياض,الدلم,السليمانية,محل,تجاري,19,0,0
2026,1,الرياض,الرياض,القدس,شقة,سكني,883,35277.64,314.09
2026,1,الرياض,الرياض,الحمراء,شقة,سكني,1130,32986.55,285.8
2026,1,الرياض,القويعية,مخطط رقم 995,دور,سكني,11,13050,70.26
2026,1,الرياض,الرياض,الفيحاء,فيلا,سكني,28,71391.3,276.79
2026,1,الرياض,الغاط,الغدير,شقة,سكني,2,9500,135.71
2026,1,الرياض,الخرج,الورود,فيلا,سكني,13,32111.11,101.59
2026,1,الرياض,الرياض,حطين,معرض تجاري,تجاري,104,0,0
2026,1,الرياض,وادي الدواسر,النزهة,شقة,سكني,16,19492.3,118.25
2026,1,الرياض,الدوادمي - البجادية,صحارى,شقة,سكني,8,6333.33,46.21
2026,1,الرياض,الزلفي,الفيصلية,محل,تجاري,7,0,0
2026,1,الرياض,الرياض,المصانع,شقة,سكني,348,18391.32,221.4
2026,1,الرياض,الرياض,الضباط,استديو,سكني,118,23310,699.21
2026,1,الرياض,القويعية - الرويضة,الشفاء,دور,سكني,1,7000,46.66
2026,1,الرياض,المجمعة,الصناعية الأولى,شقة,سكني,1,18000,180
2026,1,الرياض,هجره السدريه,هجره السدريه,دور,سكني,1,6000,46.8
2026,1,الرياض,مزرعه بن صالح الجديده,مزرعه بن صالح الجديده,شقة,سكني,2,18000,100
2026,1,الرياض,الرياض,الفيصلية/الدرعية,دور,سكني,65,34175.92,201.5
2026,1,الرياض,الرياض,العقيق,محل,تجاري,200,0,0
2026,1,الرياض,المزاحمية,المحمدية,شقة,سكني,1,18000,60
2026,1,الرياض,المجمعة,الرفيعة,دور,سكني,3,12333.33,58.1
2026,1,الرياض,الرياض,الفاروق,فيلا,سكني,8,70333.33,226.67
2026,1,الرياض,المجمعة,الأندلس,شقة,سكني,165,13049.53,110.39
2026,1,الرياض,المزاحمية,الورود,فيلا,سكني,1,38000,126.66
2026,1,الرياض,الرياض,العاصمة,فيلا,سكني,27,175863.95,623
2026,1,الرياض,الرياض,جبرة,دور,سكني,5,26600,201.72
2026,1,الرياض,شقراء,الجامعة,محل,تجاري,1,0,0
2026,1,الرياض,الدوادمي,الفيصلية,دوبلاكس,سكني,4,13750,104.43
2026,1,الرياض,رماح,الخزامى,استديو,سكني,1,11000,157.14
2026,1,الرياض,السيح الجنوبي,السيح الجنوبي,شقة,سكني,2,11500,66.66
2026,1,الرياض,شقراء,القارة,فيلا,سكني,1,20000,40
2026,1,الرياض,حوطه سدير,المروج,محل,تجاري,6,0,0
2026,1,الرياض,الزلفي,المنار,دور,سكني,2,16000,80
2026,1,الرياض,ثادق,الخالدية,دور,سكني,2,9500,55.83
2026,1,الرياض,الحصاة,السلام,شقة,سكني,2,18000,130.9
2026,1,الرياض,الرياض,الرائد,دوبلاكس,سكني,4,70375,371.14
2026,1,الرياض,الدوادمي,الخالدية,محل,تجاري,39,0,0
2026,1,الرياض,مزارع جنوب غرب اوسيله(ومحطة بتروليلى),مزارع جنوب غرب اوسيله(ومحطة بتروليلى),محل,تجاري,4,0,0
2026,1,الرياض,الرياض,الفوطة,دور,سكني,8,33687.5,188.59
2026,1,الرياض,الدلم,الفيصلية,دور,سكني,2,12000,51.5
2026,1,الرياض,الزلفي,العزيزية,محل,تجاري,92,0,0
2026,1,الرياض,هجرة الزهوه والبيان,الرياض,فيلا,سكني,6,54520,210.78
2026,1,الرياض,الرياض,الحمراء,فيلا,سكني,23,108625,302.94
2026,1,الرياض,عفيف,غرناطة,محل,تجاري,2,0,0
2026,1,الرياض,عشيرة سدير,عشيرة سدير,شقة,سكني,14,15000,148.6
2026,1,الرياض,الرياض,الملقا,دور,سكني,123,67878.08,323.44
2026,1,الرياض,الرياض,الفيصلية/الدرعية,شقة,سكني,249,24814.53,239.13
2026,1,الرياض,الخرج,السلام,استديو,سكني,156,16421.42,333.12
2026,1,الرياض,عفيف - الحماده,الحماده,دور,سكني,1,20000,66.66
2026,1,الرياض,الرياض,قرطبة,فيلا,سكني,275,233564.97,1023.14
2026,1,الرياض,المزاحمية,غرناطة,استديو,سكني,24,10650,323.95
2026,1,الرياض,الخرج,الورود,محل,تجاري,101,0,0
2026,1,الرياض,الرياض,العريجاء الغربي,مكتب,تجاري,34,0,0
2026,1,الرياض,عفيف,إشبيلية,شقة,سكني,44,11291.42,75.68
2026,1,الرياض,الرياض,الثليما,فيلا,سكني,3,190166.66,785.45
2026,1,الرياض,وادي الدواسر,المقابل,شقة,سكني,26,16857.14,116.82
2026,1,الرياض,الفرع,الفرع,شقة,سكني,1,18000,100
2026,1,الرياض,وادي الدواسر,الشرافا,شقة,سكني,32,15800.44,112.44
2026,1,الرياض,وادي الدواسر,الخماسين الجنوبي,شقة,سكني,142,13426.89,104.8
2026,1,الرياض,المجمعة,الملك عبدالله,فيلا,سكني,2,14000,27.74
2026,1,الرياض,الرياض,الندى,دور,سكني,77,64825.25,299.64
2026,1,الرياض,الرياض,القدس,دور,سكني,81,55699.2,280.56
2026,1,الرياض,الرياض,جرير,دور,سكني,97,43081.73,256.39
2026,1,الرياض,الزلفي,الخزامى,دور,سكني,1,18000,60
2026,1,الرياض,الأفلاج,الصالحية,دور,سكني,5,8500,37.71
2026,1,الرياض,النظيم ومزارعه,النظيم ومزارعه,محل,تجاري,7,0,0
2026,1,الرياض,الرياض,الصالحية,استديو,سكني,55,11025.75,462.8
2026,1,الرياض,الرياض,لبن,دور,سكني,43,41594.11,206.16
2026,1,الرياض,وادي الدواسر,صناعية الشرافا,محل,تجاري,1,0,0
2026,1,الرياض,رماح,الزهور,محل,تجاري,2,0,0
2026,1,الرياض,الهياثم,الديرة,شقة,سكني,25,15389.47,145.77
2026,1,الرياض,محطة بن صقر ودواجن العريفي ومزرعة الدعيلج,محطة بن صقر ودواجن العريفي ومزرعة الدعيلج,محل,تجاري,1,0,0
2026,1,الرياض,محطه ساسكو,محطه ساسكو,محل,تجاري,1,0,0
2026,1,الرياض,الرياض,شبرا,محل,تجاري,192,0,0
2026,1,الرياض,شقراء,الوشم,دور,سكني,6,13000,58.41
2026,1,الرياض,الرياض,العريجاء الغربي,محل,تجاري,406,0,0
2026,1,الرياض,الرياض,الديرة,معرض تجاري,تجاري,42,0,0
2026,1,الرياض,المزاحمية,غرناطة,فيلا,سكني,1,23000,135.29
2026,1,الرياض,الرياض,المرقب,محل,تجاري,431,0,0
2026,1,الرياض,حوطه سدير,القادسية,استديو,سكني,2,9000,112.5
2026,1,الرياض,الدلم,الخالدية,شقة,سكني,32,12440,75.13
2026,1,الرياض,الرياض,العاصمة,دور,سكني,37,46120.68,217.92
2026,1,الرياض,الرياض,التعاون,مكتب,تجاري,155,0,0
2026,1,الرياض,عشيرة سدير,عشيرة سدير,فيلا,سكني,1,22000,49.59
2026,1,الرياض,الرياض,الخليج,دوبلاكس,سكني,1,70000,437.99
2026,1,الرياض,الدلم,الإزدهار,معرض تجاري,تجاري,2,0,0
2026,1,الرياض,الدوادمي - البجادية,الزعيبة,دور,سكني,1,6000,30
2026,1,الرياض,الرياض,المونسية,استديو,سكني,320,32096.05,534.93
2026,1,الرياض,حوطه بنى تميم,المحمدية,محل,تجاري,11,0,0
2026,1,الرياض,الرياض,المشرق,فيلا,سكني,1,50000,250
2026,1,الرياض,الحيدالقديم والجديد,الحيد,دور,سكني,1,6000,40
2026,1,الرياض,عفيف,الجزيرة,دور,سكني,5,10240,47.02
2026,1,الرياض,المزاحمية,نوارة,معرض تجاري,تجاري,2,0,0
2026,1,الرياض,الدلم,النخيل,دور,سكني,1,10000,28.57
2026,1,الرياض,الحوميات,الحوميات,محل,تجاري,33,0,0
2026,1,الرياض,المجمعة,الإسكان,دور,سكني,22,24084.21,90.93
2026,1,الرياض,المجمعة,الملك سلمان,محل,تجاري,5,0,0
2026,1,الرياض,الخروعيه القديمه,الخروعيه القديمه,شقة,سكني,1,14400,160
2026,1,الرياض,الرياض,المرقب,مكتب,تجاري,58,0,0
2026,1,الرياض,الخرج,الملقا,شقة,سكني,111,18721.31,140.47
2026,1,الرياض,الرياض,أحد,شقة,سكني,285,21467.58,182.63
2026,1,الرياض,الزلفي,العزيزية,دور,سكني,7,12333.33,87.05
2026,1,الرياض,فيضة غثاه,فيضة غثاه,شقة,سكني,1,18000,60
2026,1,الرياض,الغزيز,الغزيز,محل,تجاري,1,0,0
2026,1,الرياض,الرياض,الخالدية,مكتب,تجاري,18,0,0
2026,1,الرياض,حريملاء,الحزم,محل,تجاري,10,0,0
2026,1,الرياض,الرياض,المصيف,معرض تجاري,تجاري,30,0,0
2026,1,الرياض,الزلفي,السيح,شقة,سكني,22,11576.92,103.72
2026,1,الرياض,المزاحمية,نوارة,محل,تجاري,38,0,0
2026,1,الرياض,الدوادمي,العزيزية,شقة,سكني,58,11173.97,78.1
2026,1,الرياض,وادي الدواسر,التقنية,شقة,سكني,3,18000,119.21
2026,1,الرياض,الرياض,الخزامى,فيلا,سكني,117,156720,448.29
2026,1,الرياض,الرياض,طويق,شقة,سكني,4975,23338.08,191.52
2026,1,الرياض,شقراء,الروابي,فيلا,سكني,3,32500,113.78
2026,1,الرياض,الزلفي,العزيزية,شقة,سكني,83,10659.37,109.35
2026,1,الرياض,رماح - الحفنه,الحفنه,شقة,سكني,1,18000,100
2026,1,الرياض,عفيف,الغدير,شقة,سكني,23,9775,64.43
2026,1,الرياض,الخرج,الجامعة,معرض تجاري,تجاري,12,0,0
2026,1,الرياض,الدوادمي,حطين,دور,سكني,13,14445.45,47.09
2026,1,الرياض,المجمعة,المطار,استديو,سكني,5,16650,579
2026,1,الرياض,الرياض,الجنادرية,شقة,سكني,1440,25865.93,229.09
2026,1,الرياض,الحريق - الحريق,المدينة الجديدة,فيلا,سكني,1,20000,56.49
